Player,Best_Rank,Best_Rank_Year,Latest_Pipeline_Year,Latest_Position,Latest_Team,Acquisition_Type,Acquisition_Confidence,Acquisition_Reason,BRef_Register_ID,BRef_Register_URL,Birth_Year,Birth_Country,Birth_State,Year,Age,Source,Games,Teams,Leagues,Levels,Table_Index
Charlie Condon,29,2025,2026,1B/OF,Colorado Rockies,College,high,College/NCAA batting rows found through age 21,condon000cha,https://www.baseball-reference.com/register/player.fcgi?id=condon000cha,2003.0,,,2023,20,College,56,Georgia,SEC,NCAA,0
Charlie Condon,29,2025,2026,1B/OF,Colorado Rockies,College,high,College/NCAA batting rows found through age 21,condon000cha,https://www.baseball-reference.com/register/player.fcgi?id=condon000cha,2003.0,,,2023,20,Summer,11,Falmouth,CCBL,Smr,0
Charlie Condon,29,2025,2026,1B/OF,Colorado Rockies,College,high,College/NCAA batting rows found through age 21,condon000cha,https://www.baseball-reference.com/register/player.fcgi?id=condon000cha,2003.0,,,2024,21,College,60,Georgia,SEC,NCAA,0
Charlie Condon,29,2025,2026,1B/OF,Colorado Rockies,College,high,College/NCAA batting rows found through age 21,condon000cha,https://www.baseball-reference.com/register/player.fcgi?id=condon000cha,2003.0,,,2024,21,Pro,25,Spokane,NORW,A+,0
Chase DeLauter,31,2024,2025,OF,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,delaut000cha,https://www.baseball-reference.com/register/player.fcgi?id=delaut000cha,2001.0,,,2020,18,College,16,James Madison,CAA,NCAA,0
Chase DeLauter,31,2024,2025,OF,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,delaut000cha,https://www.baseball-reference.com/register/player.fcgi?id=delaut000cha,2001.0,,,2021,19,College,26,James Madison,CAA,NCAA,0
Chase DeLauter,31,2024,2025,OF,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,delaut000cha,https://www.baseball-reference.com/register/player.fcgi?id=delaut000cha,2001.0,,,2021,19,Summer,34,Orleans,CCBL,Smr,0
Chase DeLauter,31,2024,2025,OF,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,delaut000cha,https://www.baseball-reference.com/register/player.fcgi?id=delaut000cha,2001.0,,,2022,20,College,24,James Madison,CAA,NCAA,0
Chase DeLauter,31,2024,2025,OF,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,delaut000cha,https://www.baseball-reference.com/register/player.fcgi?id=delaut000cha,2001.0,,,2023,21,Pro,57,3 Teams,3 Lgs,A+-Rk-AA,0
Christian Moore,68,2025,2025,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,moore-008chr,https://www.baseball-reference.com/register/player.fcgi?id=moore-008chr,2002.0,,,2022,19,College,51,Tennessee,SEC,NCAA,0
Christian Moore,68,2025,2025,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,moore-008chr,https://www.baseball-reference.com/register/player.fcgi?id=moore-008chr,2002.0,,,2022,19,Summer,22,Hyannis,CCBL,Smr,0
Christian Moore,68,2025,2025,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,moore-008chr,https://www.baseball-reference.com/register/player.fcgi?id=moore-008chr,2002.0,,,2023,20,College,63,Tennessee,SEC,NCAA,0
Christian Moore,68,2025,2025,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,moore-008chr,https://www.baseball-reference.com/register/player.fcgi?id=moore-008chr,2002.0,,,2024,21,College,72,Tennessee,SEC,NCAA,0
Christian Moore,68,2025,2025,2B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,moore-008chr,https://www.baseball-reference.com/register/player.fcgi?id=moore-008chr,2002.0,,,2024,21,Pro,25,2 Teams,2 Lgs,AA-A,0
Colton Cowser,19,2024,2024,OF,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,cowser000col,https://www.baseball-reference.com/register/player.fcgi?id=cowser000col,2000.0,,,2019,19,College,56,Sam Houston State,SLC,NCAA,0
Colton Cowser,19,2024,2024,OF,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,cowser000col,https://www.baseball-reference.com/register/player.fcgi?id=cowser000col,2000.0,,,2019,19,Summer,9,Hutchinson,SUNF,Smr,0
Colton Cowser,19,2024,2024,OF,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,cowser000col,https://www.baseball-reference.com/register/player.fcgi?id=cowser000col,2000.0,,,2020,20,College,14,Sam Houston State,SLC,NCAA,0
Colton Cowser,19,2024,2024,OF,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,cowser000col,https://www.baseball-reference.com/register/player.fcgi?id=cowser000col,2000.0,,,2021,21,College,55,Sam Houston State,SLC,NCAA,0
Colton Cowser,19,2024,2024,OF,Baltimore Orioles,College,high,College/NCAA batting rows found through age 21,cowser000col,https://www.baseball-reference.com/register/player.fcgi?id=cowser000col,2000.0,,,2021,21,Pro,32,2 Teams,2 Lgs,A-Rk,0
Cooper Ingle,73,2026,2026,C,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,ingle-000coo,https://www.baseball-reference.com/register/player.fcgi?id=ingle-000coo,2002.0,,,2021,19,College,10,Clemson,ACC,NCAA,0
Cooper Ingle,73,2026,2026,C,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,ingle-000coo,https://www.baseball-reference.com/register/player.fcgi?id=ingle-000coo,2002.0,,,2021,19,Summer,6,Charlottesville,VALL,Smr,0
Cooper Ingle,73,2026,2026,C,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,ingle-000coo,https://www.baseball-reference.com/register/player.fcgi?id=ingle-000coo,2002.0,,,2022,20,College,54,Clemson,ACC,NCAA,0
Cooper Ingle,73,2026,2026,C,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,ingle-000coo,https://www.baseball-reference.com/register/player.fcgi?id=ingle-000coo,2002.0,,,2022,20,Summer,42,Chatham,CCBL,Smr,0
Cooper Ingle,73,2026,2026,C,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,ingle-000coo,https://www.baseball-reference.com/register/player.fcgi?id=ingle-000coo,2002.0,,,2023,21,College,62,Clemson,ACC,NCAA,0
Cooper Ingle,73,2026,2026,C,Cleveland Guardians,College,high,College/NCAA batting rows found through age 21,ingle-000coo,https://www.baseball-reference.com/register/player.fcgi?id=ingle-000coo,2002.0,,,2023,21,Pro,17,Lake County,MIDW,A+,0
Corey Ray,30,2017,2017,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,ray---001cor,https://www.baseball-reference.com/register/player.fcgi?id=ray---001cor,1992.0,,,2012,19,College,12,Texas A&M,B12,NCAA,0
Corey Ray,30,2017,2017,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,ray---001cor,https://www.baseball-reference.com/register/player.fcgi?id=ray---001cor,1992.0,,,2013,20,College,13,Texas A&M,SEC,NCAA,0
Corey Ray,30,2017,2017,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,ray---001cor,https://www.baseball-reference.com/register/player.fcgi?id=ray---001cor,1992.0,,,2014,21,College,17,Texas A&M,SEC,NCAA,0
Corey Ray,30,2017,2017,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,ray---001cor,https://www.baseball-reference.com/register/player.fcgi?id=ray---001cor,1992.0,,,2014,21,Pro,11,Burlington,APPY,Rk,0
Dalton Rushing,30,2025,2025,C/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,rushin000dal,https://www.baseball-reference.com/register/player.fcgi?id=rushin000dal,2001.0,,,2020,19,College,10,Louisville,ACC,NCAA,0
Dalton Rushing,30,2025,2025,C/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,rushin000dal,https://www.baseball-reference.com/register/player.fcgi?id=rushin000dal,2001.0,,,2021,20,College,28,Louisville,ACC,NCAA,0
Dalton Rushing,30,2025,2025,C/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,rushin000dal,https://www.baseball-reference.com/register/player.fcgi?id=rushin000dal,2001.0,,,2021,20,Summer,34,Bourne,CCBL,Smr,0
Dalton Rushing,30,2025,2025,C/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,rushin000dal,https://www.baseball-reference.com/register/player.fcgi?id=rushin000dal,2001.0,,,2022,21,College,64,Louisville,ACC,NCAA,0
Dalton Rushing,30,2025,2025,C/OF,Los Angeles Dodgers,College,high,College/NCAA batting rows found through age 21,rushin000dal,https://www.baseball-reference.com/register/player.fcgi?id=rushin000dal,2001.0,,,2022,21,Pro,30,2 Teams,2 Lgs,A-Rk,0
Dansby Swanson,4,2017,2017,SS,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,swanso001dan,https://www.baseball-reference.com/register/player.fcgi?id=swanso001dan,1994.0,,,2013,19,College,11,Vanderbilt,SEC,NCAA,0
Dansby Swanson,4,2017,2017,SS,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,swanso001dan,https://www.baseball-reference.com/register/player.fcgi?id=swanso001dan,1994.0,,,2014,20,College,72,Vanderbilt,SEC,NCAA,0
Dansby Swanson,4,2017,2017,SS,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,swanso001dan,https://www.baseball-reference.com/register/player.fcgi?id=swanso001dan,1994.0,,,2015,21,College,71,Vanderbilt,SEC,NCAA,0
Dansby Swanson,4,2017,2017,SS,Chicago Cubs,College,high,College/NCAA batting rows found through age 21,swanso001dan,https://www.baseball-reference.com/register/player.fcgi?id=swanso001dan,1994.0,,,2015,21,Pro,22,Hillsboro,NORW,A-,0
Daulton Varsho,76,2020,2020,C,Toronto Blue Jays,College,high,College/NCAA batting rows found through age 21,varsho000dau,https://www.baseball-reference.com/register/player.fcgi?id=varsho000dau,1996.0,,,2015,18,College,51,Wisconsin-Milwaukee,Horz,NCAA,0
Daulton Varsho,76,2020,2020,C,Toronto Blue Jays,College,high,College/NCAA batting rows found through age 21,varsho000dau,https://www.baseball-reference.com/register/player.fcgi?id=varsho000dau,1996.0,,,2015,18,Summer,63,Eau Claire,NWDS,Smr,0
Daulton Varsho,76,2020,2020,C,Toronto Blue Jays,College,high,College/NCAA batting rows found through age 21,varsho000dau,https://www.baseball-reference.com/register/player.fcgi?id=varsho000dau,1996.0,,,2016,19,College,57,Wisconsin-Milwaukee,Horz,NCAA,0
Daulton Varsho,76,2020,2020,C,Toronto Blue Jays,College,high,College/NCAA batting rows found through age 21,varsho000dau,https://www.baseball-reference.com/register/player.fcgi?id=varsho000dau,1996.0,,,2016,19,Summer,63,Eau Claire,NWDS,Smr,0
Daulton Varsho,76,2020,2020,C,Toronto Blue Jays,College,high,College/NCAA batting rows found through age 21,varsho000dau,https://www.baseball-reference.com/register/player.fcgi?id=varsho000dau,1996.0,,,2017,20,College,54,Wisconsin-Milwaukee,Horz,NCAA,0
Daulton Varsho,76,2020,2020,C,Toronto Blue Jays,College,high,College/NCAA batting rows found through age 21,varsho000dau,https://www.baseball-reference.com/register/player.fcgi?id=varsho000dau,1996.0,,,2017,20,Pro,50,Hillsboro,NORW,A-,0
Daulton Varsho,76,2020,2020,C,Toronto Blue Jays,College,high,College/NCAA batting rows found through age 21,varsho000dau,https://www.baseball-reference.com/register/player.fcgi?id=varsho000dau,1996.0,,,2018,21,Pro,83,2 Teams,2 Lgs,A+-Rk,0
Derek Fisher,83,2017,2017,OF,Minnesota Twins,College,high,College/NCAA batting rows found through age 21,fisher001der,https://www.baseball-reference.com/register/player.fcgi?id=fisher001der,1993.0,,,2012,18,College,56,Virginia,ACC,NCAA,0
Derek Fisher,83,2017,2017,OF,Minnesota Twins,College,high,College/NCAA batting rows found through age 21,fisher001der,https://www.baseball-reference.com/register/player.fcgi?id=fisher001der,1993.0,,,2013,19,College,55,Virginia,ACC,NCAA,0
Derek Fisher,83,2017,2017,OF,Minnesota Twins,College,high,College/NCAA batting rows found through age 21,fisher001der,https://www.baseball-reference.com/register/player.fcgi?id=fisher001der,1993.0,,,2013,19,Summer,36,Harwich,CCBL,Smr,0
Derek Fisher,83,2017,2017,OF,Minnesota Twins,College,high,College/NCAA batting rows found through age 21,fisher001der,https://www.baseball-reference.com/register/player.fcgi?id=fisher001der,1993.0,,,2014,20,College,44,Virginia,ACC,NCAA,0
Derek Fisher,83,2017,2017,OF,Minnesota Twins,College,high,College/NCAA batting rows found through age 21,fisher001der,https://www.baseball-reference.com/register/player.fcgi?id=fisher001der,1993.0,,,2014,20,Pro,42,2 Teams,2 Lgs,A--Rk,0
Derek Fisher,83,2017,2017,OF,Minnesota Twins,College,high,College/NCAA batting rows found through age 21,fisher001der,https://www.baseball-reference.com/register/player.fcgi?id=fisher001der,1993.0,,,2015,21,Pro,123,2 Teams,2 Lgs,A+-A,0
Drake Baldwin,63,2025,2025,C,Atlanta Braves,College,high,College/NCAA batting rows found through age 21,baldwi000dra,https://www.baseball-reference.com/register/player.fcgi?id=baldwi000dra,2001.0,,,2020,19,College,17,Missouri State,MVC,NCAA,0
Drake Baldwin,63,2025,2025,C,Atlanta Braves,College,high,College/NCAA batting rows found through age 21,baldwi000dra,https://www.baseball-reference.com/register/player.fcgi?id=baldwi000dra,2001.0,,,2020,19,Summer,9,K-Town,NWDS,Smr,0
Drake Baldwin,63,2025,2025,C,Atlanta Braves,College,high,College/NCAA batting rows found through age 21,baldwi000dra,https://www.baseball-reference.com/register/player.fcgi?id=baldwi000dra,2001.0,,,2021,20,College,43,Missouri State,MVC,NCAA,0
Drake Baldwin,63,2025,2025,C,Atlanta Braves,College,high,College/NCAA batting rows found through age 21,baldwi000dra,https://www.baseball-reference.com/register/player.fcgi?id=baldwi000dra,2001.0,,,2021,20,Summer,52,Madison,NWDS,Smr,0
Drake Baldwin,63,2025,2025,C,Atlanta Braves,College,high,College/NCAA batting rows found through age 21,baldwi000dra,https://www.baseball-reference.com/register/player.fcgi?id=baldwi000dra,2001.0,,,2022,21,College,60,Missouri State,MVC,NCAA,0
Drake Baldwin,63,2025,2025,C,Atlanta Braves,College,high,College/NCAA batting rows found through age 21,baldwi000dra,https://www.baseball-reference.com/register/player.fcgi?id=baldwi000dra,2001.0,,,2022,21,Pro,24,2 Teams,2 Lgs,A-Rk,0
Drew Gilbert,53,2024,2024,OF,San Francisco Giants,College,high,College/NCAA batting rows found through age 21,gilber002and,https://www.baseball-reference.com/register/player.fcgi?id=gilber002and,2000.0,,,2020,19,College,15,Tennessee,SEC,NCAA,0
Drew Gilbert,53,2024,2024,OF,San Francisco Giants,College,high,College/NCAA batting rows found through age 21,gilber002and,https://www.baseball-reference.com/register/player.fcgi?id=gilber002and,2000.0,,,2021,20,College,68,Tennessee,SEC,NCAA,0
Drew Gilbert,53,2024,2024,OF,San Francisco Giants,College,high,College/NCAA batting rows found through age 21,gilber002and,https://www.baseball-reference.com/register/player.fcgi?id=gilber002and,2000.0,,,2022,21,College,58,Tennessee,SEC,NCAA,0
Drew Gilbert,53,2024,2024,OF,San Francisco Giants,College,high,College/NCAA batting rows found through age 21,gilber002and,https://www.baseball-reference.com/register/player.fcgi?id=gilber002and,2000.0,,,2022,21,Pro,11,2 Teams,2 Lgs,A-Rk,0
Dylan Crews,4,2025,2025,OF,Washington Nationals,College,high,College/NCAA batting rows found through age 21,crews-000dyl,https://www.baseball-reference.com/register/player.fcgi?id=crews-000dyl,2002.0,,,2020,18,Summer,17,Sanford River Rats,FCSL,Smr,0
Dylan Crews,4,2025,2025,OF,Washington Nationals,College,high,College/NCAA batting rows found through age 21,crews-000dyl,https://www.baseball-reference.com/register/player.fcgi?id=crews-000dyl,2002.0,,,2021,19,College,63,Louisiana State,SEC,NCAA,0
Dylan Crews,4,2025,2025,OF,Washington Nationals,College,high,College/NCAA batting rows found through age 21,crews-000dyl,https://www.baseball-reference.com/register/player.fcgi?id=crews-000dyl,2002.0,,,2021,19,Summer,3,Sanford,FCSL,Smr,0
Dylan Crews,4,2025,2025,OF,Washington Nationals,College,high,College/NCAA batting rows found through age 21,crews-000dyl,https://www.baseball-reference.com/register/player.fcgi?id=crews-000dyl,2002.0,,,2022,20,College,62,Louisiana State,SEC,NCAA,0
Dylan Crews,4,2025,2025,OF,Washington Nationals,College,high,College/NCAA batting rows found through age 21,crews-000dyl,https://www.baseball-reference.com/register/player.fcgi?id=crews-000dyl,2002.0,,,2023,21,College,71,Louisiana State,SEC,NCAA,0
Dylan Crews,4,2025,2025,OF,Washington Nationals,College,high,College/NCAA batting rows found through age 21,crews-000dyl,https://www.baseball-reference.com/register/player.fcgi?id=crews-000dyl,2002.0,,,2023,21,Pro,35,3 Teams,3 Lgs,AA-A-Rk,0
Evan White,56,2020,2020,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,white-002eva,https://www.baseball-reference.com/register/player.fcgi?id=white-002eva,1996.0,,,2015,19,College,52,Kentucky,SEC,NCAA,0
Evan White,56,2020,2020,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,white-002eva,https://www.baseball-reference.com/register/player.fcgi?id=white-002eva,1996.0,,,2016,20,College,54,Kentucky,SEC,NCAA,0
Evan White,56,2020,2020,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,white-002eva,https://www.baseball-reference.com/register/player.fcgi?id=white-002eva,1996.0,,,2017,21,College,53,Kentucky,SEC,NCAA,0
Evan White,56,2020,2020,1B,Los Angeles Angels,College,high,College/NCAA batting rows found through age 21,white-002eva,https://www.baseball-reference.com/register/player.fcgi?id=white-002eva,1996.0,,,2017,21,Pro,14,Everett,NORW,A-,0
Garrett Mitchell,64,2021,2021,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,mitche005gar,https://www.baseball-reference.com/register/player.fcgi?id=mitche005gar,1998.0,,,2017,18,Summer,4,Walla Walla,WCL,Smr,0
Garrett Mitchell,64,2021,2021,OF,Milwaukee Brewers,College,high,College/NCAA batting rows found through age 21,mitche005gar,https://www.baseball-reference.com/register/player.fcgi?id=mitche005gar,1998.0,,,2018,19,College,44,UCLA,P12,NCAA,0
